"id","code","name"
occupation_work_personnel_training_modality_137001,137001,"DIRECTOR DE DEPARTAMENTO, ADMINISTRACION",
occupation_work_personnel_training_modality_137002,137002,"DIRECTOR DE DEPARTAMENTO, CONTABILIDAD",
occupation_work_personnel_training_modality_137003,137003,"DIRECTOR DE DEPARTAMENTO, FINANZAS/GERENTE",
occupation_work_personnel_training_modality_137004,137004,"DIRECTOR DE DEPARTAMENTO, PRESUPUESTO",
occupation_work_personnel_training_modality_137005,137005,GERENTE DE ADMINISTRACION,
occupation_work_personnel_training_modality_137006,137006,GERENTE DE CREDITOS,
occupation_work_personnel_training_modality_138001,138001,"DIRECTOR DE DEPARTAMENTO, PERSONAL",
occupation_work_personnel_training_modality_138002,138002,"DIRECTOR DE DEPARTAMENTO, PUBLICIDAD",
occupation_work_personnel_training_modality_138003,138003,"DIRECTOR DE DEPARTAMENTO, RELACIONES INDUSTRIALES",
occupation_work_personnel_training_modality_138004,138004,"DIRECTOR DE DEPARTAMENTO, RELACIONES LABORALES",
occupation_work_personnel_training_modality_138005,138005,"DIRECTOR DE DEPARTAMENTO, RELACIONES PUBLICAS",
occupation_work_personnel_training_modality_139001,139001,"DIRECTOR DE DEPARTAMENTO, ABASTECIMIENTO/SUMINISTRO",
occupation_work_personnel_training_modality_139002,139002,"DIRECTOR DE DEPARTAMENTO, ALMACENAMIENTO",
occupation_work_personnel_training_modality_139003,139003,"DIRECTOR DE DEPARTAMENTO, COMERCIALIZACION",
occupation_work_personnel_training_modality_139004,139004,"DIRECTOR DE DEPARTAMENTO, COMPRAS/ADQUISICION",
occupation_work_personnel_training_modality_139005,139005,"DIRECTOR DE DEPARTAMENTO, DISTRIBUCION",
occupation_work_personnel_training_modality_139006,139006,"DIRECTOR DE DEPARTAMENTO, INFORMATICA",
occupation_work_personnel_training_modality_139007,139007,"DIRECTOR DE DEPARTAMENTO, INVESTIGACION Y DESARROLLO",
occupation_work_personnel_training_modality_139008,139008,"DIRECTOR DE DEPARTAMENTO, VENTAS",
occupation_work_personnel_training_modality_139009,139009,"DIRECTOR DE DEPARTAMENTO, VENTAS/ ORGANIZACION",
occupation_work_personnel_training_modality_139010,139010,GERENTE DE COMERCIALIZACION,
occupation_work_personnel_training_modality_139011,139011,GERENTE DE VENTAS,
occupation_work_personnel_training_modality_141001,141001,"GERENTE, AGRICULTURA",
occupation_work_personnel_training_modality_141002,141002,"GERENTE, CAZA",
occupation_work_personnel_training_modality_141003,141003,"GERENTE, EXPLOTACION: AGRICOLA, FORESTAL Y PECUARIA",
occupation_work_personnel_training_modality_141004,141004,"GERENTE, PESCA",
occupation_work_personnel_training_modality_141005,141005,"GERENTE, SILVICULTURA",
occupation_work_personnel_training_modality_142001,142001,"GERENTE, EXPLOTACION DE MINAS Y CANTERAS",
occupation_work_personnel_training_modality_142002,142002,"GERENTE, INDUSTRIA MANUFACTURERA",
occupation_work_personnel_training_modality_142003,142003,"GERENTE, SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",
occupation_work_personnel_training_modality_143001,143001,"GERENTE, CONSTRUCCION",
occupation_work_personnel_training_modality_144001,144001,"COMERCIANTE, MAYORISTA",
occupation_work_personnel_training_modality_144002,144002,"COMERCIANTE, MINORISTA",
occupation_work_personnel_training_modality_144003,144003,"GERENTE, COMERCIO MAYORISTA",
occupation_work_personnel_training_modality_144004,144004,"GERENTE, COMERCIO MAYORISTA/ EXPORTACION",
occupation_work_personnel_training_modality_144005,144005,"GERENTE, COMERCIO MAYORISTA/ IMPORTACION",
occupation_work_personnel_training_modality_144006,144006,"GERENTE, COMERCIO MINORISTA",
occupation_work_personnel_training_modality_144007,144007,"GERENTE, COMERCIO MINORISTA/ CADENA DE ALMACENES",
occupation_work_personnel_training_modality_144008,144008,"GERENTE, COMERCIO MINORISTA/ TIENDAS",
occupation_work_personnel_training_modality_144009,144009,"GERENTE, COMERCIO MINORISTA/ TIENDAS (AUTOSERVICIO)",
occupation_work_personnel_training_modality_144010,144010,"GERENTE, COMERCIO MINORISTA/ TIENDAS (VENTAS CON DESCUENTOS",
occupation_work_personnel_training_modality_144011,144011,"GERENTE, COMERCIO MINORISTA/ TIENDAS (VENTAS POR CORREO)",
occupation_work_personnel_training_modality_144012,144012,"GERENTE REPARACION DE VEHICULOS, AUTO MOTORES, MOTOCICLETAS",
occupation_work_personnel_training_modality_144013,144013,"GERENTE, TIENDA",
occupation_work_personnel_training_modality_145001,145001,"ADMINISTRADOR, COMERCIO NEP",
occupation_work_personnel_training_modality_145002,145002,"DIRECTOR, COMERCIO NEP",
occupation_work_personnel_training_modality_145003,145003,"CONCESIONARIO-ADM., REST. Y CAFETERIA (FAB. Y OFIC.)",
occupation_work_personnel_training_modality_145004,145004,"CONCESIONARIO-ADM., REST. Y BAR/CAFETERIA (TREN, BARCO, AVI",
occupation_work_personnel_training_modality_145005,145005,"GERENTE, COMERCIO NEP",
occupation_work_personnel_training_modality_146001,146001,"GERENTE, ALBERGUE/ JOVENES",
occupation_work_personnel_training_modality_146002,146002,"GERENTE, BAR/DISCOTECA Y SNACK BAR",
occupation_work_personnel_training_modality_146003,146003,"GERENTE, CAFE-TEATRO",
occupation_work_personnel_training_modality_146004,146004,"GERENTE, CAFETERIA",
occupation_work_personnel_training_modality_146005,146005,"GERENTE, CAMPAMENTO/ VACACIONES",
occupation_work_personnel_training_modality_146006,146006,"GERENTE, CANTINA/ EMPRESA",
occupation_work_personnel_training_modality_146007,146007,"GERENTE, CASA DE HUESPEDES",
occupation_work_personnel_training_modality_146008,146008,"GERENTE, FONDA",
occupation_work_personnel_training_modality_146009,146009,"GERENTE, HOSTELERIA",
occupation_work_personnel_training_modality_146010,146010,"GERENTE, HOTEL",
occupation_work_personnel_training_modality_146011,146011,"GERENTE, MOTEL",
occupation_work_personnel_training_modality_146012,146012,"GERENTE, PARQUE DE CARAVANAS",
occupation_work_personnel_training_modality_146013,146013,"GERENTE, PENSION",
occupation_work_personnel_training_modality_146014,146014,"GERENTE, PEÐA",
occupation_work_personnel_training_modality_146015,146015,"GERENTE, RESTAURANTE",
occupation_work_personnel_training_modality_146016,146016,"GERENTE, RESTAURANTE-BAR",
occupation_work_personnel_training_modality_146017,146017,"GERENTE, RESTAURANTE/ AUTOSERVICIO",
occupation_work_personnel_training_modality_146018,146018,"GERENTE, SNACK-BAR",
occupation_work_personnel_training_modality_146019,146019,"GERENTE, TABERNA",
occupation_work_personnel_training_modality_147001,147001,"GERENTE, ALMACENAMIENTO",
occupation_work_personnel_training_modality_147002,147002,"GERENTE, COMUNICACIONES",
occupation_work_personnel_training_modality_147003,147003,"GERENTE, TRANSPORTE",
occupation_work_personnel_training_modality_148001,148001,"GEREN.-ADM., AGENCIA DE LIMPIEZA Y DESINFECCION",
occupation_work_personnel_training_modality_148002,148002,"GEREN.-ADM., AGENCIA DE POMPAS FUNEBRES",
occupation_work_personnel_training_modality_148003,148003,"GEREN.-ADM., AGENCIA DE PROTECCION Y SEGURIDAD",
occupation_work_personnel_training_modality_148004,148004,"GEREN.-ADM., AGENCIA DE TURISMO/EXCURSIONES",
occupation_work_personnel_training_modality_148005,148005,"GEREN.-ADM., AGENCIA DE SERVICIOS/EXCEPTO:BARES, HOTEL Y SI",
occupation_work_personnel_training_modality_148006,148006,"GEREN.-ADM., CENTRO DE ESTETICA",
occupation_work_personnel_training_modality_148007,148007,"GEREN.-ADM., CENTRO DE RECREACION",
occupation_work_personnel_training_modality_148008,148008,"GEREN.-ADM., GIMNASIO",
occupation_work_personnel_training_modality_148009,148009,"GEREN.-ADM., LAVANDERIA",
occupation_work_personnel_training_modality_148010,148010,"GEREN.-ADM., TALLERES/MEDIANOS Y PEQUEÐOS",
occupation_work_personnel_training_modality_211001,211001,ASTROFISICO,
occupation_work_personnel_training_modality_211002,211002,ASTRONOMO,
occupation_work_personnel_training_modality_211003,211003,FISICO,
occupation_work_personnel_training_modality_211004,211004,"FISICO, ACUSTICA",
occupation_work_personnel_training_modality_211005,211005,"FISICO, ELECTRICIDAD Y MAGNETISMO",
occupation_work_personnel_training_modality_211006,211006,"FISICO, ELECTRONICA",
occupation_work_personnel_training_modality_211007,211007,"FISICO, ESTATICA",
occupation_work_personnel_training_modality_211008,211008,"FISICO, ENERGIA SOLAR (NO CONVENCIONAL)",
occupation_work_personnel_training_modality_211009,211009,"FISICO, ENERGIA NUCLEAR",
occupation_work_personnel_training_modality_211010,211010,"FISICO, FISICA NUCLEAR",
occupation_work_personnel_training_modality_211011,211011,"FISICO, FISICA TEORICA",
occupation_work_personnel_training_modality_211012,211012,"FISICO, MATEMATICO",
occupation_work_personnel_training_modality_211013,211013,"FISICO, MECANICA",
occupation_work_personnel_training_modality_211014,211014,"FISICO, OPTICA",
occupation_work_personnel_training_modality_211015,211015,"FISICO, SONIDO",
occupation_work_personnel_training_modality_211016,211016,"FISICO, TERMODINAMICA",
occupation_work_personnel_training_modality_211017,211017,"FISICO, OTRO",
occupation_work_personnel_training_modality_212001,212001,COSMOGRAFO,
occupation_work_personnel_training_modality_212002,212002,COSMOLOGO,
occupation_work_personnel_training_modality_212003,212003,CLIMATOLOGO,
occupation_work_personnel_training_modality_212004,212004,METEOROLOGO,
occupation_work_personnel_training_modality_212005,212005,"METEOROLOGO, CLIMATOLOGIA",
occupation_work_personnel_training_modality_212006,212006,"METEOROLOGO, PREVISION DEL TIEMPO",
occupation_work_personnel_training_modality_213001,213001,QUIMICO,
occupation_work_personnel_training_modality_213002,213002,QUIMICO ANALISTA,
occupation_work_personnel_training_modality_213003,213003,"QUIMICO, COLORANTES",
occupation_work_personnel_training_modality_213004,213004,"QUIMICO, CONTROL DE CALIDAD",
occupation_work_personnel_training_modality_213005,213005,"QUIMICO, CORROSION",
occupation_work_personnel_training_modality_213006,213006,"QUIMICO, CUEROS Y PIELES",
occupation_work_personnel_training_modality_213007,213007,"QUIMICO, DETERGENTES",
occupation_work_personnel_training_modality_213008,213008,"QUIMICO, ELECTROQUIMICA",
occupation_work_personnel_training_modality_213009,213009,"QUIMICO, FARMACIA",
occupation_work_personnel_training_modality_213010,213010,"QUIMICO, FARMACIA/ INDUSTRIA",
occupation_work_personnel_training_modality_213011,213011,"QUIMICO, FISICA/OTROS",
occupation_work_personnel_training_modality_213012,213012,"QUIMICO, INDUSTRIA DEL VIDRIO",
occupation_work_personnel_training_modality_213013,213013,"QUIMICO, INDUSTRIA METALURGICA",
occupation_work_personnel_training_modality_213014,213014,"QUIMICO, QUIMICA ANALITICA",
occupation_work_personnel_training_modality_213015,213015,"QUIMICO, QUIMICA INORGANICA",
occupation_work_personnel_training_modality_213016,213016,"QUIMICO, QUIMICA MINERAL",
occupation_work_personnel_training_modality_213017,213017,"QUIMICO, QUIMICA ORGANICA",
occupation_work_personnel_training_modality_213018,213018,"QUIMICO, TEXTILES",
occupation_work_personnel_training_modality_213019,213019,"QUIMICO, TINTURAS",
occupation_work_personnel_training_modality_213020,213020,"QUIMICO, OTROS (NO INCLUYE ING. QUIMICO)",
occupation_work_personnel_training_modality_214001,214001,ESTRATIGRAFISTA,
occupation_work_personnel_training_modality_214002,214002,GEODESIA,
occupation_work_personnel_training_modality_214003,214003,GEOFISICO (INCLUYE INGENIEROS),
occupation_work_personnel_training_modality_214004,214004,"GEOFISICO, GEOMORFOLOGIA",
occupation_work_personnel_training_modality_214005,214005,"GEOFISICO, HIDROLOGIA",
occupation_work_personnel_training_modality_214006,214006,"GEOFISICO, OCEANOGRAFIA",
occupation_work_personnel_training_modality_214007,214007,"GEOFISICO, SISMOLOGIA",
occupation_work_personnel_training_modality_214008,214008,"GEOFISICO, VULCANOLOGIA",
occupation_work_personnel_training_modality_214009,214009,GEOLOGO (INCLUYE INGENIEROS),
occupation_work_personnel_training_modality_214010,214010,"GEOLOGO, ESTRATIGRAFIA",
occupation_work_personnel_training_modality_214011,214011,"GEOLOGO, MINAS",
occupation_work_personnel_training_modality_214012,214012,"GEOLOGO, OCEANOGRAFIA",
occupation_work_personnel_training_modality_214013,214013,"GEOLOGO, PALEONTOLOGIA",
occupation_work_personnel_training_modality_214014,214014,"GEOLOGO, PETROLEO",
occupation_work_personnel_training_modality_214015,214015,GEOMORFOLOGO,
occupation_work_personnel_training_modality_214016,214016,HIDROLOGO,
occupation_work_personnel_training_modality_214017,214017,MICROPALEONTOLOGO,
occupation_work_personnel_training_modality_214018,214018,MINERALOGISTA,
occupation_work_personnel_training_modality_214019,214019,"OCEANOGRAFO, GEOFISICA",
occupation_work_personnel_training_modality_214020,214020,"OCEANOGRAFO, GEOLOGIA",
occupation_work_personnel_training_modality_214021,214021,PALEONTOLOGO,
occupation_work_personnel_training_modality_214022,214022,PETROLOGO,
occupation_work_personnel_training_modality_214023,214023,SISMOLOGO,
occupation_work_personnel_training_modality_214024,214024,VULCANOLOGO,
occupation_work_personnel_training_modality_215001,215001,ACTUARIO,
occupation_work_personnel_training_modality_215002,215002,"MATEMATICO, ANALISIS ACTUARIAL",
occupation_work_personnel_training_modality_215003,215003,"MATEMATICO, MATEMATICA APLICADA",
occupation_work_personnel_training_modality_215004,215004,"MATEMATICO, MATEMATICA PURA",
occupation_work_personnel_training_modality_215005,215005,"MATEMATICO-ANALISTA, INVESTIGACION OPERATIVA",
occupation_work_personnel_training_modality_216001,216001,BIOESTADISTICO,
occupation_work_personnel_training_modality_216002,216002,BIOMETRISTA,
occupation_work_personnel_training_modality_216003,216003,DEMOGRAFO,
occupation_work_personnel_training_modality_216004,216004,ESTADISTICO,
occupation_work_personnel_training_modality_216005,216005,"ESTADISTICO, AGRICULTURA",
occupation_work_personnel_training_modality_216006,216006,"ESTADISTICO, BIOESTADISTICA",
occupation_work_personnel_training_modality_216007,216007,"ESTADISTICO, BIOMETRIA",
occupation_work_personnel_training_modality_216008,216008,"ESTADISTICO, ECONOMIA",
occupation_work_personnel_training_modality_216009,216009,"ESTADISTICO, ENCUESTAS",
occupation_work_personnel_training_modality_216010,216010,"ESTADISTICO, ENCUESTAS POR SONDEO",
occupation_work_personnel_training_modality_216011,216011,"ESTADISTICO, ESTADISTICA APLICADA",
occupation_work_personnel_training_modality_216012,216012,"ESTADISTICO, FINANZAS",
occupation_work_personnel_training_modality_216013,216013,"ESTADISTICO, INVESTIGACION",
occupation_work_personnel_training_modality_216014,216014,"ESTADISTICO, MATEMATICO",
occupation_work_personnel_training_modality_216015,216015,"ESTADISTICO, MUESTRISTA",
occupation_work_personnel_training_modality_216016,216016,"INGENIERO, ESTADISTICO",
occupation_work_personnel_training_modality_217001,217001,"ADMINISTRADOR, BANCO DE DATOS",
occupation_work_personnel_training_modality_217002,217002,"ANALISTA, SISTEMAS INFORMATICOS",
occupation_work_personnel_training_modality_217003,217003,"ANALISTA, SISTEMAS INFORMATICOS/BANCO DE DATOS",
occupation_work_personnel_training_modality_217004,217004,"ANALISTA, SISTEMAS INFORMATICOS/COMPUTADORAS",
occupation_work_personnel_training_modality_217005,217005,"ANALISTA, SISTEMAS INFORMATICOS/TELECOMUNICACIONES",
occupation_work_personnel_training_modality_217006,217006,"ANALISTAS, TRANSMISIONES/SISTEMAS INFORMATICOS",
occupation_work_personnel_training_modality_217007,217007,"INGENIERO, SISTEMAS INFORMATICOS",
occupation_work_personnel_training_modality_217008,217008,"INGENIERO, APLICACIONES DE LA INFORMATICA",
occupation_work_personnel_training_modality_218001,218001,"ARQUITECTO, EDIFICIOS",
occupation_work_personnel_training_modality_218002,218002,"ARQUITECTO, INTERIORES DE EDIFICIOS",
occupation_work_personnel_training_modality_218003,218003,"INGENIERO, DE TRANSPORTE",
occupation_work_personnel_training_modality_218004,218004,"PLANIFICADOR, TRANSITO",
occupation_work_personnel_training_modality_218005,218005,URBANISTA,
occupation_work_personnel_training_modality_219001,219001,INGENIERO CIVIL,
occupation_work_personnel_training_modality_219002,219002,"INGENIERO CIVIL, CONSTRUCCION",
occupation_work_personnel_training_modality_219003,219003,"INGENIERO CIVIL, CONSTRUCCION Y OBRAS PUBLICAS",
occupation_work_personnel_training_modality_219004,219004,"INGENIERO CIVIL, CONSTRUCCION/AERODROMOS",
occupation_work_personnel_training_modality_219005,219005,"INGENIERO CIVIL, CONSTRUCCION/AEROPUERTOS",
occupation_work_personnel_training_modality_219006,219006,"INGENIERO CIVIL, CONSTRUCCION/CALLES",
occupation_work_personnel_training_modality_219007,219007,"INGENIERO CIVIL, CONSTRUCCION/CARRETERAS Y AUTOPISTAS",
occupation_work_personnel_training_modality_219008,219008,"INGENIERO CIVIL, CONSTRUCCION/CHIMENEAS DE FABRICAS",
occupation_work_personnel_training_modality_219009,219009,"INGENIERO CIVIL, CONSTRUCCION/EDIFICIOS Y/O VIVIENDAS",
occupation_work_personnel_training_modality_219010,219010,"INGENIERO CIVIL, CONSTRUCCION/ESTRUCTURAS DE EDIFICIOS",
occupation_work_personnel_training_modality_219011,219011,"INGENIERO CIVIL, CONSTRUCCION/ESTRUCTURAS METALICAS",
occupation_work_personnel_training_modality_219012,219012,"INGENIERO CIVIL, CONSTRUCCION/VIAS FERREAS",
occupation_work_personnel_training_modality_219013,219013,"INGENIERO CIVIL, CONSTRUCCION/INSTALACIONES PORTUARIAS",
occupation_work_personnel_training_modality_219014,219014,"INGENIERO CIVIL, CONSTRUCCION/MUELLES Y PUERTOS",
occupation_work_personnel_training_modality_219015,219015,"INGENIERO CIVIL, CONSTRUCCION/PUENTES",
occupation_work_personnel_training_modality_219016,219016,"INGENIERO CIVIL, CONSTRUCCION/TORRES",
occupation_work_personnel_training_modality_219017,219017,"INGENIERO CIVIL, CONSTRUCCION/TUNELES",
occupation_work_personnel_training_modality_219018,219018,"INGENIERO CIVIL, CONTRATISTAS DE OBRAS",
occupation_work_personnel_training_modality_219019,219019,"INGENIERO CIVIL, INSPECTOR DE OBRAS",
occupation_work_personnel_training_modality_219020,219020,"INGENIERO CIVIL, IRRIGACION",
occupation_work_personnel_training_modality_219021,219021,"INGENIERO CIVIL, MECANICA/SUELOS",
occupation_work_personnel_training_modality_219022,219022,"INGENIERO CIVIL, TRABAJOS MARITIMOS",
occupation_work_personnel_training_modality_219023,219023,"INGENIERO, CANALES Y PUERTOS",
occupation_work_personnel_training_modality_219024,219024,"INGENIERO, HIDRAULICO",
occupation_work_personnel_training_modality_219025,219025,"INGENIERO, HIDROLOGIA",
