"id","code","name"
ubigeo_reniec_object_050302,50302,AYAHUANCO
ubigeo_reniec_object_050303,50303,HUAMANGUILLA
ubigeo_reniec_object_050304,50304,IGUAIN
ubigeo_reniec_object_050305,50305,LURICOCHA
ubigeo_reniec_object_050307,50307,SANTILLANA
ubigeo_reniec_object_050308,50308,SIVIA
ubigeo_reniec_object_050309,50309,LLOCHEGUA
ubigeo_reniec_object_050401,50401,SAN MIGUEL
ubigeo_reniec_object_050402,50402,ANCO
ubigeo_reniec_object_050403,50403,AYNA
ubigeo_reniec_object_050404,50404,CHILCAS
ubigeo_reniec_object_050405,50405,CHUNGUI
ubigeo_reniec_object_050406,50406,TAMBO
ubigeo_reniec_object_050407,50407,LUIS CARRANZA
ubigeo_reniec_object_050408,50408,SANTA ROSA
ubigeo_reniec_object_050501,50501,PUQUIO
ubigeo_reniec_object_050502,50502,AUCARA
ubigeo_reniec_object_050503,50503,CABANA
ubigeo_reniec_object_050504,50504,CARMEN SALCEDO
ubigeo_reniec_object_050506,50506,CHAVINA
ubigeo_reniec_object_050508,50508,CHIPAO
ubigeo_reniec_object_050510,50510,HUAC-HUAS
ubigeo_reniec_object_050511,50511,LARAMATE
ubigeo_reniec_object_050512,50512,LEONCIO PRADO
ubigeo_reniec_object_050513,50513,LUCANAS
ubigeo_reniec_object_050514,50514,LLAUTA
ubigeo_reniec_object_050516,50516,OCANA
ubigeo_reniec_object_050517,50517,OTOCA
ubigeo_reniec_object_050520,50520,SANCOS
ubigeo_reniec_object_050521,50521,SAN JUAN
ubigeo_reniec_object_050522,50522,SAN PEDRO
ubigeo_reniec_object_050524,50524,STA ANA DE HUAYCAHUACHO
ubigeo_reniec_object_050525,50525,SANTA LUCIA
ubigeo_reniec_object_050529,50529,SAISA
ubigeo_reniec_object_050531,50531,SAN PEDRO DE PALCO
ubigeo_reniec_object_050532,50532,SAN CRISTOBAL
ubigeo_reniec_object_050601,50601,CORACORA
ubigeo_reniec_object_050604,50604,CORONEL CASTANEDA
ubigeo_reniec_object_050605,50605,CHUMPI
ubigeo_reniec_object_050608,50608,PACAPAUSA
ubigeo_reniec_object_050611,50611,PULLO
ubigeo_reniec_object_050612,50612,PUYUSCA
ubigeo_reniec_object_050615,50615,SAN FCO DE RAVACAYCO
ubigeo_reniec_object_050616,50616,UPAHUACHO
ubigeo_reniec_object_050701,50701,HUANCAPI
ubigeo_reniec_object_050702,50702,ALCAMENCA
ubigeo_reniec_object_050703,50703,APONGO
ubigeo_reniec_object_050704,50704,CANARIA
ubigeo_reniec_object_050706,50706,CAYARA
ubigeo_reniec_object_050707,50707,COLCA
ubigeo_reniec_object_050708,50708,HUAYA
ubigeo_reniec_object_050709,50709,HUAMANQUIQUIA
ubigeo_reniec_object_050710,50710,HUANCARAYLLA
ubigeo_reniec_object_050713,50713,SARHUA
